AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_003000.WAV,GRABADOR-SDZG-AM-17,20190622_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 00:30,60.00046875,,Recorded at 00:30:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:27:49-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_013000.WAV,GRABADOR-SDZG-AM-17,20190621_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 01:30,60.00046875,,Recorded at 01:30:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:15:56-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_020000.WAV,GRABADOR-SDZG-AM-17,20190621_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 02:00,60.00046875,,Recorded at 02:00:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:16:11-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_034000.WAV,GRABADOR-SDZG-AM-17,20190630_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 03:40,60.00046875,,Recorded at 03:40:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:08:32-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_043000.WAV,GRABADOR-SDZG-AM-17,20190622_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 04:30,60.00046875,,Recorded at 04:30:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:29:53-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190622_054000.WAV,GRABADOR-SDZG-AM-17,20190622_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:40,60.00046875,,Recorded at 05:40:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:30:30-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_063000.WAV,GRABADOR-SDZG-AM-17,20190611_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 06:30,60.00046875,,Recorded at 06:30:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:14:42-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_071000.WAV,GRABADOR-SDZG-AM-17,20190628_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 07:10,60.00046875,,Recorded at 07:10:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:45:45-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190628_084000.WAV,GRABADOR-SDZG-AM-17,20190628_084000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 08:40,60.00046875,,Recorded at 08:40:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:46:31-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190611_095000.WAV,GRABADOR-SDZG-AM-17,20190611_095000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 09:50,60.00046875,,Recorded at 09:50:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.7V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:16:25-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190624_101000.WAV,GRABADOR-SDZG-AM-17,20190624_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 10:10,60.00046875,,Recorded at 10:10:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:57:40-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190627_115000.WAV,GRABADOR-SDZG-AM-17,20190627_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 11:50,60.00046875,,Recorded at 11:50:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:35:48-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_122000.WAV,GRABADOR-SDZG-AM-17,20190630_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 12:20,60.00046875,,Recorded at 12:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:12:05-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_135000.WAV,GRABADOR-SDZG-AM-17,20190620_135000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 13:50,60.00046875,,Recorded at 13:50:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:09:54-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_142000.WAV,GRABADOR-SDZG-AM-17,20190626_142000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 14:20,60.00046875,,Recorded at 14:20:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:24:40-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_151000.WAV,GRABADOR-SDZG-AM-17,20190620_151000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 15:10,60.00046875,,Recorded at 15:10:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:10:35-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190623_160000.WAV,GRABADOR-SDZG-AM-17,20190623_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:00,60.00046875,,Recorded at 16:00:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:48:16-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_171000.WAV,GRABADOR-SDZG-AM-17,20190625_171000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 17:10,60.00046875,,Recorded at 17:10:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:13:42-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_183000.WAV,GRABADOR-SDZG-AM-17,20190619_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 18:30,60.00046875,,Recorded at 18:30:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:59:54-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190619_191000.WAV,GRABADOR-SDZG-AM-17,20190619_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 19:10,60.00046875,,Recorded at 19:10:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:00:15-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190618_205000.WAV,GRABADOR-SDZG-AM-17,20190618_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 20:50,60.00046875,,Recorded at 20:50:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:48:42-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_210000.WAV,GRABADOR-SDZG-AM-17,20190626_210000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 21:00,60.00046875,,Recorded at 21:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:28:07-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190613_223000.WAV,GRABADOR-SDZG-AM-17,20190613_223000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 22:30,60.00046875,,Recorded at 22:30:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:47:40-08:00,WAV,WAV,audio/x-wav
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_232000.WAV,GRABADOR-SDZG-AM-17,20190612_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 23:20,60.00046875,,Recorded at 23:20:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:35:43-08:00,WAV,WAV,audio/x-wav
AM-18,248C7D075B2BF198,GRABADOR-SDZG-AM-18/20190611_105000.WAV,GRABADOR-SDZG-AM-18,20190611_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 10:50,60.00046875,,Recorded at 10:50:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF198 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF198,2019:12:10 08:40:00-08:00,WAV,WAV,audio/x-wav
AM-18,248C7D075B2BF198,GRABADOR-SDZG-AM-18/20190611_110000.WAV,GRABADOR-SDZG-AM-18,20190611_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 11:00,60.00046875,,Recorded at 11:00:00 11/06/2019 (UTC) by AudioMoth 248C7D075B2BF198 at gain setting 2 while battery state was 4.8V.,AudioMoth 248C7D075B2BF198,2019:12:10 08:40:06-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190619_004000.WAV,GRABADOR-SDZG-AM-2,20190619_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 00:40,60.00046875,,Recorded at 00:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:19:27-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_010000.WAV,GRABADOR-SDZG-AM-2,20190626_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 01:00,60.00046875,,Recorded at 01:00:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:46:36-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190629_024000.WAV,GRABADOR-SDZG-AM-2,20190629_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 02:40,60.00046875,,Recorded at 02:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:24:49-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190622_032000.WAV,GRABADOR-SDZG-AM-2,20190622_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 03:20,60.00046875,,Recorded at 03:20:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:58:02-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190616_043000.WAV,GRABADOR-SDZG-AM-2,20190616_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 04:30,60.00046875,,Recorded at 04:30:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:44:11-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190701_054000.WAV,GRABADOR-SDZG-AM-2,20190701_054000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 05:40,60.00046875,,Recorded at 05:40:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:51:15-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_060000.WAV,GRABADOR-SDZG-AM-2,20190702_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 06:00,60.00046875,,Recorded at 06:00:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:03:53-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190630_072000.WAV,GRABADOR-SDZG-AM-2,20190630_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 07:20,60.00046875,,Recorded at 07:20:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:39:40-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_080000.WAV,GRABADOR-SDZG-AM-2,20190625_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:00,60.00046875,,Recorded at 08:00:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:37:47-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190617_090000.WAV,GRABADOR-SDZG-AM-2,20190617_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 09:00,60.00046875,,Recorded at 09:00:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 04:58:55-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190620_102000.WAV,GRABADOR-SDZG-AM-2,20190620_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 10:20,60.00046875,,Recorded at 10:20:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:36:48-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_115000.WAV,GRABADOR-SDZG-AM-2,20190626_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 11:50,60.00046875,,Recorded at 11:50:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:52:13-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190627_123000.WAV,GRABADOR-SDZG-AM-2,20190627_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 12:30,60.00046875,,Recorded at 12:30:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:05:01-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190704_134000.WAV,GRABADOR-SDZG-AM-2,20190704_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 13:40,60.00046875,,Recorded at 13:40:00 04/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:29:40-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_143000.WAV,GRABADOR-SDZG-AM-2,20190618_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 14:30,60.00046875,,Recorded at 14:30:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:14:11-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190626_154000.WAV,GRABADOR-SDZG-AM-2,20190626_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 15:40,60.00046875,,Recorded at 15:40:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:54:12-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190623_161000.WAV,GRABADOR-SDZG-AM-2,20190623_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 16:10,60.00046875,,Recorded at 16:10:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:17:08-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190701_170000.WAV,GRABADOR-SDZG-AM-2,20190701_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 17:00,60.00046875,,Recorded at 17:00:00 01/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:57:08-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190703_185000.WAV,GRABADOR-SDZG-AM-2,20190703_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,03.07.2019 18:50,60.00046875,,Recorded at 18:50:00 03/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:23:00-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190702_193000.WAV,GRABADOR-SDZG-AM-2,20190702_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 19:30,60.00046875,,Recorded at 19:30:00 02/07/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BF148,2019:12:08 08:10:54-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190618_203000.WAV,GRABADOR-SDZG-AM-2,20190618_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 20:30,60.00046875,,Recorded at 20:30:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:17:17-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190625_213000.WAV,GRABADOR-SDZG-AM-2,20190625_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 21:30,60.00046875,,Recorded at 21:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF148,2019:12:08 06:44:47-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190620_220000.WAV,GRABADOR-SDZG-AM-2,20190620_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 22:00,60.00046875,,Recorded at 22:00:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BF148,2019:12:08 05:42:50-08:00,WAV,WAV,audio/x-wav
AM-2,248C7D075B2BF148,GRABADOR-SDZG-AM-2/20190628_230000.WAV,GRABADOR-SDZG-AM-2,20190628_230000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 23:00,60.00046875,,Recorded at 23:00:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BF148 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF148,2019:12:08 07:22:55-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190625_003000.WAV,GRABADOR-SDZG-AM-20,20190625_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 00:30,60.00046875,,Recorded at 00:30:00 25/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.0V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:40:17-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190623_015000.WAV,GRABADOR-SDZG-AM-20,20190623_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 01:50,60.00046875,,Recorded at 01:50:00 23/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:31:31-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190626_023000.WAV,GRABADOR-SDZG-AM-20,20190626_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 02:30,60.00046875,,Recorded at 02:30:00 26/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 3.9V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:45:10-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190628_033000.WAV,GRABADOR-SDZG-AM-20,20190628_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:30,60.00046875,,Recorded at 03:30:00 28/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 3.7V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:54:20-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190617_040000.WAV,GRABADOR-SDZG-AM-20,20190617_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 04:00,60.00046875,,Recorded at 04:00:00 17/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.3V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:04:57-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190616_051000.WAV,GRABADOR-SDZG-AM-20,20190616_051000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 05:10,60.00046875,,Recorded at 05:10:00 16/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.4V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:00:43-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190622_060000.WAV,GRABADOR-SDZG-AM-20,20190622_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 06:00,60.00046875,,Recorded at 06:00:00 22/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.1V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:27:47-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190616_070000.WAV,GRABADOR-SDZG-AM-20,20190616_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:00,60.00046875,,Recorded at 07:00:00 16/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.4V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:01:04-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190625_082000.WAV,GRABADOR-SDZG-AM-20,20190625_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:20,60.00046875,,Recorded at 08:20:00 25/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 4.0V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:41:45-08:00,WAV,WAV,audio/x-wav
AM-20,24796C035B2BF3F4,GRABADOR-SDZG-AM-20/20190626_093000.WAV,GRABADOR-SDZG-AM-20,20190626_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 09:30,60.00046875,,Recorded at 09:30:00 26/06/2019 (UTC) by AudioMoth 24796C035B2BF3F4 at gain setting 2 while battery state was 3.9V.,AudioMoth 24796C035B2BF3F4,2019:12:17 18:46:28-08:00,WAV,WAV,audio/x-wav
